# k[/] L[cm]
12,41.4
11,37.3
10,33.3
9,29.8
8,26.3
7,22.9
6,19.6
5,16.3
4,13.1
3,9.9
2,6.6
1,3.4
-1,3.5
-2,6.9
-3,10.4
-4,13.9
-5,17.7
-6,21.9
-7,26.3
-8,31.2
